cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA131534,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLFCE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131520,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS2DE2AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130158,TP-Link Systems Inc.,BE11000 Whole Home Mesh Wi-Fi 7 System,Deco BE65,2024-06-07,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA101047,Intel,Intel® Wi-Fi 6E AX210 (Gig+),AX210,2024-06-07,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA114097,ZTE Corporation,Wireless Router,ZXHN E1620,2024-06-07,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131493,Sharp Consumer Electronics Poland sp. z o.o.,LCD TV WB822,4T-CXXXK,2024-06-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131494,Sharp Consumer Electronics Poland sp. z o.o.,LCD TV WB822,4T-CXXXM,2024-06-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131477,Signify,Wi-Fi ceiling,9290041438,2024-06-07,Other,2.4 GHz,n,True,False,False,False
WFA131480,Signify,Wi-Fi ceiling,9290041435,2024-06-07,Other,2.4 GHz,n,True,False,False,False
WFA131479,Signify,Wi-Fi ceiling,9290041436,2024-06-07,Other,2.4 GHz,n,True,False,False,False
WFA131478,Signify,Wi-Fi ceiling,9290041437,2024-06-07,Other,2.4 GHz,n,True,False,False,False
WFA131311,Desay SV Automotive,Domain Controller Module,IC2874/18,2024-06-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131450,Seiko Epson Corporation,Multimedia Projector[EF-21 series],EF-21,2024-06-06,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131476,Vantiva,MGA6331,MGA6331TCH1,2024-06-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131383,Skyworth Group,GPON ONU,GN630VE,2024-06-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131474,Resideo,L1 WiFi Water Leak and Freeze Detector,RWLD3001-001,2024-06-06,Other,2.4 GHz,n,True,False,False,False
WFA130188,TTE Corporation,Soundbar,Q85H,2024-06-06,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131366,Desay SV Automotive,Domain Controller Module,IC2514/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131368,Desay SV Automotive,Domain Controller Module,IC2534/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131369,Desay SV Automotive,Domain Controller Module,IC2544/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131316,Sharp Consumer Electronics Poland sp. z o.o.,LCD TV GoogleTV T51P,4T-CXXXR,2024-06-05,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130822,"Motrex Co., Ltd",MC300L,MC300L,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131367,Desay SV Automotive,Domain Controller Module,IC2524/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131364,Desay SV Automotive,Domain Controller Module,IC2505/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131365,Desay SV Automotive,Domain Controller Module,IC2504/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131363,Desay SV Automotive,Main frame Semi-finished product,MD3004/03,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131362,Desay SV Automotive,Domain Controller Module,IC2714/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131361,Desay SV Automotive,Domain Controller Module,IC2704/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131360,Desay SV Automotive,Domain Controller Module,IC2414/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131359,Desay SV Automotive,Domain Controller Module,IC4425/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131357,Desay SV Automotive,Domain Controller Module,IC2985/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131337,Desay SV Automotive,Domain Controller Module,IC2995/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131336,Desay SV Automotive,Domain Controller Module,IC2894/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131312,Desay SV Automotive,Domain Controller Module,IC2884/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131358,Desay SV Automotive,Domain Controller Module,IC4415/18,2024-06-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131459,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5776-26,2024-06-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA130481,"Tozed Kangwei Tech Co., Ltd",LTE Wireless Router,CP06v,2024-06-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129906,Telit Communications S.p.A.,WE310K6-P,WE310K6-P,2024-06-04,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131441,Seiko Epson Corporation,Multimedia Projector[EF-16 series],EF-16,2024-06-04,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131453,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE27X,2024-06-04,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131455,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE47X,2024-06-04,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131456,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE07X,2024-06-04,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123790,"T3 Technology Co.,Ltd.",GPON ONT,T625LM,2024-06-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131469,Sharp Corporation,SHARP LCD TV,4T-C43GL1,2024-06-04,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131470,Sharp Corporation,SHARP LCD TV,4T-C43GJ1,2024-06-04,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131471,Sharp Corporation,SHARP LCD TV,4T-C43GJ2,2024-06-04,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130315,Sercomm Corporation,T-Mobile 5G Gateway,TMO-G4SE,2024-06-04,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131457,Shenzhen Transsion Holdings Ltd.,Mobile Phone,A671LC,2024-06-04,Phones,2.4 GHz,n,True,False,False,False
WFA131467,LG Electronics,TLHOBDBN1B3,TLHOBDBN1B3,2024-06-04,Other,2.4 GHz,n,True,False,False,False
WFA120391,Resideo,L2 WiFi Water Sensor and Switch,TWLD3005-001,2024-06-04,Other,2.4 GHz,n,True,False,False,False
WFA130892,Reliance Communications,Orbic SPEED X 5G,R5sH14,2024-06-03,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131440,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL1DM3AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131413,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8BM1AJ3,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131436,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL1DE3AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131439,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL1DM1AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131435,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE2AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131414,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL3CM1AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131434,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE1AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131415,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL3CM1AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131416,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLGCE2AJC,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131417,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2CE8AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA114930,Desay SV Automotive,SAIC CN202SR MCE,NV6602/58,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131419,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2CM0AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131420,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5CM1AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131421,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RL5CM2AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131422,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS3CE0AJD,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131423,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDE0AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131424,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDE2AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131425,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDM7AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131426,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLBDM8AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131427,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLEDE0AJC,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131428,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE0AED,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131429,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST7DE0AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131430,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST7DE2AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131431,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST7DE6AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131432,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST5DM0AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131433,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RT5DM1AJA,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131418,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2CE9AJB,2024-06-03,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131354,"Elo Touch Solutions, Inc.",POS,EMC-M100C,2024-06-03,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA113561,LG Electronics,Telematics Control Unit,TLHOBDNN0B2,2024-06-03,Other,2.4 GHz,n,True,False,False,False
WFA131402,"Zhuhai Pantum Electronics Co., Ltd.",CM2800 Series Laser Printer,PT18C3A-S3A-01,2024-05-31,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA131399,"Zhuhai Pantum Electronics Co., Ltd.",CP2800 Series Laser Printer,PT18C1A-S3A-01,2024-05-31,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA131327,Signify,LED Lamp,9290038505,2024-05-31,Other,2.4 GHz,n,True,False,False,False
WFA131377,Pioneer Corporation,Car Media Player,SPH-PF97BT,2024-05-30,Routers,5 GHz,"n, ac",True,True,False,False
WFA131376,Pioneer Corporation,Car Media Player,DMH-AP6650BT,2024-05-30,Routers,5 GHz,"n, ac",True,True,False,False
WFA130793,NETGEAR,NightHawk M7 Mobile Hotspot,MR7400,2024-05-30,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131162,ecobee Technologies ULC,ecobee Smart Thermostat Lite,EB-STATE7P-01,2024-05-30,Smart Home,2.4 GHz,"n, 6",True,False,True,False
WFA121041,Skyworth Group,GPON ONU,GN630V,2024-05-30,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131146,"Home Depot Product Authority, LLC",Hartney 60 in. Indoor/Outdoor Midnight Black Ceiling Fan with Hubspace,3HAR60MBK-HD,2024-05-30,Smart Home,2.4 GHz,n,True,False,False,False
WFA130915,LEEDARSON IoT Technology Inc.,Wireless Module,LDE42F010A,2024-05-29,Other,2.4 GHz,n,True,False,False,False
WFA130712,Sagemcom Broadband SAS,T-Mobile 5G Gateway FAST5688W,FAST5688W,2024-05-29,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130666,Robert Bosch GmbH,P-IVI 3.x,Silverbox,2024-05-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131167,ZTE Corporation,Router,U20,2024-05-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131343,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,A75 Pro 5G,2024-05-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131344,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,Focus 5G,2024-05-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA120645,Cisco Systems,Conference IPPhone,CP-8832,2024-05-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131315,NXP Semiconductors,IW611,IW611,2024-05-29,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131348,Cisco Systems,Cisco Desk IPPhone,DP-9861/DP-9871,2024-05-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131127,Shenzhen Tinno Mobile Technology Corp,Watch,UW538AA,2024-05-29,Other,2.4 GHz,n,True,False,False,False
WFA131225,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT7CM0JT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131230,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT8EA2KT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131324,Ningbo Deli Kebei Technology Co. LTD,Deli Color Multifunction inkjet printer,L513Ws,2024-05-28,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA131292,ZTE Corporation,Home Gateway,ZXHN F6610TV90,2024-05-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131135,Oppo,Mobile Phone,CPH2625,2024-05-28,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131317,Zebra Technologies,TC58E,TC58E,2024-05-28,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131222,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RS1DA0YT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131223,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT7DS0YT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131224,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT2CA0TT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131226,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RS1CA0PT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131227,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT7CN02T,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131228,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT8EA0KT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131229,"Panasonic Automotive Systems Asia Pacific Co., Ltd.",Car Audio,CV-RT8EA1KT,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131273,Linkplay,WiiM CI MOD S,ASR013,2024-05-28,Smart Home,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131314,ASSA ABLOY AB,ConnectX,SL-402/G,2024-05-28,Smart Home,2.4 GHz,"n, 6",True,False,True,False
WFA130478,"Nokia Shanghai Bell Co., Ltd.",Nokia WiFi Beacon 3.2,Beacon 3.2,2024-05-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131208,"Shenzhen SDMC Technology Co., Ltd",Wireless Multimedia Interface Card for Projector,HB35,2024-05-28,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA128235,Buffalo Inc.,BUFFALO AirStation WXR18000BE10P,WXR18000BE10P,2024-05-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA130284,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine6776-56TP,2024-05-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA131126,adoc,Senior Phone,ADOC SC04,2024-05-28,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA131325,Ningbo Deli Kebei Technology Co. LTD,Deli Color Multifunction inkjet printer,L515Ws,2024-05-28,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA131326,Ningbo Deli Kebei Technology Co. LTD,Deli Color Multifunction inkjet printer,L517Ws,2024-05-28,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA131331,Haier Group,GEA Wi-Fi/BLE Combo Module for GEA2 Interface,WCATA009,2024-05-28,Other,2.4 GHz,n,True,False,False,False
WFA131332,Haier Group,Gateway for Water Leak Sensor,WCATA010,2024-05-28,Other,2.4 GHz,n,True,False,False,False
WFA97550,StreamUnlimited Engineering GmbH,StreamVienna Hardware Module,Stream1955,2024-05-28,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131334,Haier Group,GEA USB Style Wi-Fi/BLE Combo Module,WCATB005,2024-05-28,Other,2.4 GHz,n,True,False,False,False
WFA131333,Haier Group,GEA Wi-Fi/BLE Combo for U+ Connect Module,WCATC002,2024-05-28,Other,2.4 GHz,n,True,False,False,False
WFA131022,ASSA ABLOY AB,ConnectX,SL-402/C,2024-05-27,Smart Home,2.4 GHz,"n, 6",True,False,True,False
WFA120685,Signify,Filament Tunable White,ESP32-C3-WIZ149,2024-05-24,Other,2.4 GHz,n,True,False,False,False
WFA131289,ZTE Corporation,Home Gateway,ZXHN F6610MV9,2024-05-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131283,HMD Global Oy,Mobile Phone,TA-1606,2024-05-23,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131290,ZTE Corporation,Home Gateway,ZXHN F6610MV90,2024-05-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131293,ZTE Corporation,Home Gateway,ZXHN F6610UV9,2024-05-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131234,Linkplay,WiiM Ultra,ASR004,2024-05-23,Smart Home,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129313,Realtek Semiconductor Corporation,RTL8922AE 802.11be and Bluetooth combo module,RTL8922,2024-05-23,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131291,ZTE Corporation,Home Gateway,ZXHN F6610TV9,2024-05-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131282,ZTE Corporation,LTE UFi,U10 Pro,2024-05-23,Routers,2.4 GHz,"n, 6",True,False,True,False
WFA131281,ZTE Corporation,LTE Ufi,Airbox 5 - 4G (Airbox 4G (U10)),2024-05-23,Routers,2.4 GHz,n,True,False,False,False
WFA131099,"Grandstream Networks, Inc.",5-Port SMB UC/Networking Convergence Wireless Gateway,GCC6010W,2024-05-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131272,COOSEA  GROUP  (HK)  COMPANY  LIMITED,Smart Phone,SN339D-SMT,2024-05-22,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130121,Desay SV Automotive,BYD Di5.0F,MTCA05-A1,2024-05-22,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130925,SUN CUPID Technology (HK) Ltd.,Smart phone,S6006L,2024-05-21,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131254,"Home Depot Product Authority, LLC",SMART DIMMER SWITCH,LA02301,2024-05-21,Smart Home,2.4 GHz,n,True,False,False,False
WFA131253,"Home Depot Product Authority, LLC",SMART DIMMER SWITCH,LA02301,2024-05-21,Smart Home,2.4 GHz,n,True,False,False,False
WFA131212,Signify,Wi-Fi ceiling,9290041430,2024-05-20,Other,2.4 GHz,n,True,False,False,False
WFA131211,Signify,Wi-Fi ceiling,9290041429,2024-05-20,Other,2.4 GHz,n,True,False,False,False
WFA130935,Shenzhen Tinno Mobile Technology Corp,Smart Phone,U572AA,2024-05-20,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131213,Signify,Wi-Fi ceiling,9290041431,2024-05-20,Other,2.4 GHz,n,True,False,False,False
WFA131071,"Motrex Co., Ltd",MC310L,MC310L,2024-05-20,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130437,"PCD, LLC",4G LTE smart phone,P65,2024-05-20,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA126895,"Shenzhen SDMC Technology Co., Ltd",AX3000 Dual Band Mesh Router,NM3098B,2024-05-20,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131197,ZTE Corporation,Home Gateway,ZXEN G5671,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131192,ZTE Corporation,Home Gateway,ZXEN G200P-M1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131191,ZTE Corporation,Home Gateway,ZXEN G200P,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131190,ZTE Corporation,Home Gateway,ZXEN G100P-N3M1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131195,ZTE Corporation,Home Gateway,ZXEN G3671,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131189,ZTE Corporation,Home Gateway,ZXEN G100P-N3,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131188,ZTE Corporation,Home Gateway,ZXEN G100P-M1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131144,"Home Depot Product Authority, LLC",Smart Color Changing Spot Light Kit with Built-In Controller and Transformer,HB-40S10-BK,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
WFA131143,"Home Depot Product Authority, LLC",300W Smart Landscape Lighting Transformer Stainless Steel Finish,ER-300-WIFI-SS,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
WFA131187,ZTE Corporation,Home Gateway,ZXEN G100P,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131193,ZTE Corporation,Home Gateway,ZXEN G1651-1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131194,ZTE Corporation,Home Gateway,ZXEN G3651-1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131196,ZTE Corporation,Home Gateway,ZXEN G5651-1,2024-05-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131142,"Home Depot Product Authority, LLC",60WSmart Landscape Lighting Transformer Black Finish,ER-60-WIFI-DC,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
WFA131141,"Home Depot Product Authority, LLC",Smart Mini Color Changing String Lights,HB-10035SC-BK,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
WFA131140,"Home Depot Product Authority, LLC",Smart LED Exhaust Fan with Bluetooth Speaker,BF1112,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
WFA130817,"Harman International Industries, Inc.",TKCMOD12E00W,V157,2024-05-17,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131185,"Zhuhai Pantum Electronics Co., Ltd.",BM1800 Series Laser Printer,PT12B2A-S1A-01,2024-05-17,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA131184,"Zhuhai Pantum Electronics Co., Ltd.",BP1800 Series Laser Printer,PT12B1A-S1A-01,2024-05-17,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA130664,Desay SV Automotive,China Entry Infotainment,18C 035 869,2024-05-17,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131145,"Home Depot Product Authority, LLC",Fairmount Color Changing Pathway Light Kit with Built-In Controller and Transformer,HB-40P10-BK,2024-05-17,Smart Home,2.4 GHz,n,True,False,False,False
